,date,open,high,low,close,volume,amount
1296,2019-04-11,7621.3999,7621.3999,7580.71,7594.8901,431852476,3284070000000
1297,2019-04-12,7624.1499,7630.52,7596.5601,7628.1499,455727729,3472570000000
1298,2019-04-15,7630.6001,7636.7998,7578.54,7629.1201,419838324,3198650000000
1299,2019-04-16,7651.1899,7670.3999,7631.6401,7654.73,563129697,4309060000000
1300,2019-04-17,7705.3198,7715.0698,7659.8501,7680.7202,693607184,5334010000000
1301,2019-04-18,7688.9302,7694.1802,7647.3999,7689.7202,524706803,4029780000000
1302,2019-04-22,7658.3701,7715.3301,7653.8901,7713.4902,433575615,3332150000000
1303,2019-04-23,7724.1699,7819.3398,7719.0898,7810.71,560232232,4352070000000
1304,2019-04-24,7813.02,7827.0498,7783.5898,7784.4102,590832859,4609690000000
1305,2019-04-25,7850.71,7851.9702,7778.23,7816.9199,0,0
1306,2019-04-26,7791.1499,7826.8901,7742.6001,7826.6802,614053755,4787670000000
1307,2019-04-29,7825.6401,7851.8501,7812.9702,7839.04,485496494,3802590000000
1308,2019-04-30,7769.2998,7792.3198,7726.0698,7781.46,579253208,4499230000000
1309,2019-05-01,7828.1401,7851.0298,7749.7402,7751.8501,648116700,5052190000000
1310,2019-05-02,7751.6299,7791.5098,7672.54,7724.0601,624065136,4827100000000
1311,2019-05-03,7784.29,7847.52,7772.4399,7845.73,571220258,4462660000000
1312,2019-05-06,7662.9199,7804.54,7662.9199,7794.0898,543663197,4203120000000
1313,2019-05-07,7713.4902,7743.0601,7572.6099,7640.1499,708159161,5429690000000
1314,2019-05-08,7623.3198,7678.8198,7593.75,7617.5498,555379357,4236630000000
1315,2019-05-09,7525.8101,7605.0298,7472.71,7582.75,640136322,4830840000000
1316,2019-05-10,7556.04,7623.0098,7426.75,7586.5298,657833353,4965380000000
1317,2019-05-13,7385.5498,7433.9199,7303.6401,7324.1299,748998600,5513990000000
1318,2019-05-14,7366.6401,7449.02,7337.9399,7401.8799,586522544,4333740000000
1319,2019-05-15,7354.8198,7524.2202,7353.8999,7503.25,545450304,4054900000000
1320,2019-05-16,7509.8999,7627.0298,7502.7598,7580.1401,593378966,4482950000000
1321,2019-05-17,7513.1499,7605.6699,7496.9199,7503.6802,613907633,4622640000000
1322,2019-05-20,7391.73,7424.5898,7351.9199,7376.7002,660857908,4881250000000
1323,2019-05-21,7442.3101,7472.71,7417.0698,7451.02,503743768,3750760000000
1324,2019-05-22,7442.3101,7472.71,7410.71,7420.6602,511878982,3806640000000
1325,2019-05-23,7331.6699,7337.4702,7261.46,7307.9302,670179685,4898770000000
1326,2019-05-24,7353.9702,7371.2998,7294.1001,7300.96,455652942,3339970000000
1327,2019-05-28,7321.27,7362.29,7274.7002,7278.3799,757299768,5535230000000
1328,2019-05-29,7222.5498,7254.2002,7176.6699,7216.8599,616775811,4451620000000
1329,2019-05-30,7234.8301,7262.77,7204.4199,7245.3999,465038959,3365420000000
1330,2019-05-31,7148.71,7183.23,7125.9702,7127.96,566072497,4045420000000
1331,2019-06-03,7110.3398,7126.4302,6936.6802,6978.02,753049111,5299860000000
1332,2019-06-04,7056.1802,7169.79,7023.0898,7166.75,689262796,4896490000000
1333,2019-06-05,7230.8101,7235.23,7146.4302,7220.8999,562086183,4051710000000
1334,2019-06-06,7229.8599,7293.2202,7201.5898,7275.9302,548805264,3978920000000
1335,2019-06-07,7315.3301,7445.9902,7309.0098,7417.29,570706505,4207190000000
1336,2019-06-10,7472.6001,7573.0,7468.1699,7501.9302,563537849,4228750000000
1337,2019-06-11,7584.75,7595.5698,7489.9902,7513.8501,538665027,4064790000000
1338,2019-06-12,7493.5498,7507.52,7459.2002,7472.29,466977768,3494460000000
1339,2019-06-13,7500.8501,7530.9102,7487.0898,7510.6802,453111574,3401680000000
1340,2019-06-14,7476.4702,7500.7402,7454.8701,7479.1099,481353969,3599470000000
1341,2019-06-17,7500.2798,7546.9902,7492.1699,7526.52,477339191,3587920000000
1342,2019-06-18,7606.6099,7689.0801,7595.5898,7635.3999,623566945,4758860000000
1343,2019-06-19,7652.52,7681.5601,7606.2798,7667.7402,481978746,3688110000000
1344,2019-06-20,7770.1699,7770.6099,7681.4302,7738.0498,522611111,4045040000000
1345,2019-06-21,7719.4199,7772.5298,7708.25,7728.7798,786669591,6082720000000
1346,2019-06-24,7737.0,7746.6802,7720.7798,7723.02,449396300,3474670000000
1347,2019-06-25,7720.9102,7723.04,7584.1699,7591.54,508760318,3894520000000
1348,2019-06-26,7642.9199,7688.6401,7616.9102,7627.0498,593549433,4537020000000
1349,2019-06-27,7656.6802,7672.98,7636.7202,7657.0498,487887405,3735200000000
1350,2019-06-28,7674.52,7682.2598,7639.4399,7671.0698,719762337,5518290000000
1351,2019-07-01,7816.5601,7820.8101,7735.6699,7768.1401,587125799,4570950000000
1352,2019-07-02,7763.0298,7800.4702,7746.0098,7799.8198,440413498,3425240000000
1353,2019-07-03,7819.0601,7857.6899,7811.29,7857.6899,331407826,2597060000000
1354,2019-07-05,7806.0698,7854.71,7774.5898,7841.2998,365696125,2859440000000
1355,2019-07-08,7790.46,7792.2002,7756.1099,7785.79,430970531,3353440000000
1356,2019-07-09,7748.29,7833.9199,7748.23,7826.8599,467443020,3641070000000
1357,2019-07-10,7869.73,7923.9302,7858.6802,7903.3999,540410506,4263260000000
1358,2019-07-11,7918.6499,7934.6001,7873.1602,7896.7798,482838807,3817230000000
1359,2019-07-12,7908.5801,7944.0801,7900.3901,7943.2402,513598253,4069790000000
1360,2019-07-15,7961.0698,7969.79,7940.4502,7966.9302,463545002,3689610000000
1361,2019-07-16,7958.4399,7965.7598,7904.9502,7927.0801,472126769,3748240000000
1362,2019-07-17,7927.9102,7941.1001,7887.98,7888.7598,452086785,3576660000000
1363,2019-07-18,7850.1201,7912.3301,7827.4902,7904.1299,520516710,4098300000000
1364,2019-07-19,7944.8599,7950.2202,7832.3901,7834.8999,528350020,4168990000000
1365,2019-07-22,7862.3799,7918.4702,7862.27,7905.1201,473105413,3731410000000
1366,2019-07-23,7946.0498,7955.0898,7895.0498,7954.5601,451941042,3587370000000
1367,2019-07-24,7928.7798,8010.8301,7926.9902,8010.6001,509076188,4056980000000
1368,2019-07-25,7979.1401,7983.96,7921.21,7929.8701,539172540,4288330000000
1369,2019-07-26,7992.1201,8027.1802,7986.7202,8016.9502,497423644,3982250000000
1370,2019-07-29,8010.0498,8010.0498,7939.98,7989.0801,533079805,4257860000000
1371,2019-07-30,7927.5601,7983.1099,7923.4502,7952.4702,449143256,3569180000000
1372,2019-07-31,7972.7598,7979.2002,7774.9302,7848.7798,715229630,5645960000000
1373,2019-08-01,7866.6001,8000.9399,7769.02,7801.1499,726050412,5706340000000
1374,2019-08-02,7740.9102,7755.0898,7645.1802,7692.7998,594710017,4584320000000
1375,2019-08-05,7510.02,7528.8999,7356.27,7415.6899,754586204,5623720000000
1376,2019-08-06,7492.02,7541.7402,7432.3101,7521.3198,563522238,4224640000000
1377,2019-08-07,7436.1401,7569.8999,7386.3901,7551.8999,570833598,4273310000000
1378,2019-08-08,7608.0298,7726.46,7576.8198,7724.8301,685208299,5248030000000
1379,2019-08-09,7684.5601,7709.5,7591.1401,7646.27,572801474,4386440000000
1380,2019-08-12,7597.1899,7623.4399,7528.9502,7561.6802,521659167,3953040000000
1381,2019-08-13,7553.4302,7778.3398,7553.3301,7728.1499,655092625,5013630000000
1382,2019-08-14,7594.6401,7621.7002,7480.5801,7490.1299,674669398,5091570000000
1383,2019-08-15,7503.1401,7523.5,7429.3599,7484.8901,551534381,4128360000000
1384,2019-08-16,7548.8999,7622.73,7548.8999,7604.1099,517221097,3921140000000
1385,2019-08-19,7715.4102,7740.7402,7688.0898,7719.3198,497583681,3839300000000
1386,2019-08-20,7708.3101,7731.3101,7664.21,7664.4702,423996660,3261410000000
1387,2019-08-21,7731.75,7754.6602,7706.5698,7733.2202,371087497,2869080000000
1388,2019-08-22,7750.98,7764.79,7649.2798,7707.4302,280549158,2165310000000
1389,2019-08-23,7658.48,7722.4302,7442.9302,7464.9902,649672199,4919450000000
1390,2019-08-26,7540.6899,7577.77,7506.1699,7575.02,416686312,3145950000000
1391,2019-08-27,7630.46,7640.6802,7531.96,7566.0298,452488089,3435420000000
1392,2019-08-28,7536.7002,7598.1499,7500.2202,7587.8999,399844436,3021120000000
1393,2019-08-29,7678.6899,7723.9399,7654.3101,7702.3101,416437068,3202320000000
1394,2019-08-30,7743.23,7747.0801,7642.8999,7691.0,435018911,3352280000000
1395,2019-09-03,7634.0298,7670.1699,7584.8198,7609.5098,410005878,3126140000000
1396,2019-09-04,7683.7798,7724.9102,7663.6401,7719.25,462304996,3558780000000
1397,2019-09-05,7803.4502,7879.9702,7803.4502,7862.54,553865756,4340840000000
1398,2019-09-06,7868.8701,7874.9902,7835.8901,7852.54,466483759,3665660000000
1399,2019-09-09,7876.3999,7877.4102,7795.8599,7832.3999,513405996,4027940000000
1400,2019-09-10,7793.27,7817.5801,7743.6099,7814.7402,539381097,4203020000000
1401,2019-09-11,7820.71,7888.3398,7812.0698,7887.5801,545468068,4283110000000
1402,2019-09-12,7931.96,7975.3301,7907.3301,7917.3398,513527603,4073810000000
1403,2019-09-13,7903.73,7923.4102,7879.5898,7892.9502,380618408,3006860000000
1404,2019-09-16,7833.73,7868.7402,7831.7598,7852.4102,0,0
1405,2019-09-17,7849.8799,7891.21,7840.9902,7888.79,372955998,2934310000000
1406,2019-09-18,7877.5801,7891.1699,7791.5801,7888.5601,372420856,2928060000000
1407,2019-09-19,7904.3999,7950.21,7888.3101,7901.79,369196475,2920780000000
1408,2019-09-20,7901.46,7920.5298,7794.27,7823.5498,718268012,5645550000000
1409,2019-09-23,7815.23,7842.98,7790.29,7818.6099,353043417,2759660000000
1410,2019-09-24,7855.9702,7873.25,7684.7998,7710.04,516131889,4016030000000
1411,2019-09-25,7706.5,7822.4302,7647.6299,7803.54,413724418,3204310000000
1412,2019-09-26,7794.2798,7798.1201,7718.6899,7771.9902,399251443,3102490000000
1413,2019-09-27,7786.0298,7790.7998,7626.8198,7681.5801,510025177,3938060000000
1414,2019-09-30,7705.9702,7761.8398,7693.4902,7749.4502,383160419,2960940000000
1415,2019-10-01,7782.8198,7821.7202,7675.4199,7684.1401,436425897,3378380000000
1416,2019-10-02,7627.5898,7631.3398,7513.6899,7550.79,500885745,3797140000000
1417,2019-10-03,7557.1899,7640.4199,7463.5698,7638.3901,432489108,3276060000000
1418,2019-10-04,7677.3301,7759.3599,7670.9199,7754.1001,376300995,2903320000000
1419,2019-10-07,7725.6802,7784.79,7712.6802,7725.1299,350862213,2714650000000
1420,2019-10-08,7671.3799,7707.1699,7603.7598,7604.27,416591439,3185530000000
1421,2019-10-09,7678.6602,7717.9399,7655.48,7690.5298,313735695,2411260000000
1422,2019-10-10,7688.4199,7772.6802,7682.6099,7740.3599,350410246,2705520000000
1423,2019-10-11,7835.9302,7904.0498,7831.1099,7843.8799,494109297,3880610000000
1424,2019-10-14,7834.7402,7865.6699,7827.1602,7842.3301,242933995,1905200000000
1425,2019-10-15,7867.96,7960.1401,7863.6499,7942.8501,371445655,2937630000000
1426,2019-10-16,7911.9902,7941.7598,7898.3101,7920.21,285444200,2260170000000
1427,2019-10-17,7976.6401,7981.1401,7914.9399,7942.1401,368755493,2932980000000
1428,2019-10-18,7938.2998,7946.8101,7829.75,7868.4902,450528110,3557300000000
1429,2019-10-21,7911.5801,7941.48,7887.7402,7940.3301,349566859,2768670000000
1430,2019-10-22,7968.25,7977.0098,7871.98,7874.6201,423764457,3357470000000
1431,2019-10-23,7858.48,7890.21,7845.0898,7889.4702,408969910,3218930000000
1432,2019-10-24,7956.23,7969.6602,7912.7202,7966.7202,494501794,3931950000000
1433,2019-10-25,7926.6001,8033.29,7926.6001,8029.2202,471864835,3764980000000
1434,2019-10-28,8071.3901,8119.73,8070.8999,8110.6699,434651989,3517710000000
1435,2019-10-29,8101.5498,8108.6099,8045.6401,8047.5098,322359176,2603320000000
1436,2019-10-30,8056.8999,8096.3301,8017.9199,8083.1099,393047713,3169370000000
1437,2019-10-31,8100.6201,8110.4399,8041.6499,8083.8301,524767558,4242290000000
1438,2019-11-01,8121.9502,8161.98,8111.73,8161.1699,477413703,3885770000000
1439,2019-11-04,8218.9297,8228.3301,8197.3203,8210.6602,434684226,3570410000000
1440,2019-11-05,8225.3496,8229.0898,8191.0498,8210.1797,429417409,3527200000000
1441,2019-11-06,8204.3398,8204.3398,8157.3599,8196.0303,397658010,3257020000000
1442,2019-11-07,8237.6797,8271.8203,8198.9102,8219.6504,490273471,4035940000000
1443,2019-11-11,8212.3701,8245.8896,8202.3604,8241.9102,350601465,2883920000000
1444,2019-11-12,8249.6201,8293.1797,8238.3301,8263.79,401851462,3319790000000
1445,2019-11-13,8235.6797,8274.6104,8233.3799,8259.8096,390395022,3221100000000
1446,2019-11-14,8238.8496,8264.9404,8212.5898,8257.8301,405972663,3346660000000
1447,2019-11-15,8303.8398,8315.9004,8284.21,8315.5195,499910650,4151690000000
1448,2019-11-18,8303.2197,8340.4102,8274.6797,8328.4805,425738373,3538610000000
1449,2019-11-19,8357.4297,8357.7998,8308.2803,8338.7402,417602451,3483040000000
1450,2019-11-20,8315.5498,8339.2598,8226.25,8283.75,589457048,4887310000000
1451,2019-11-21,8273.9502,8282.3301,8242.2197,8265.6201,386835728,3197600000000
1452,2019-11-22,8287.25,8292.1104,8229.4902,8272.0498,385536156,3188470000000
1453,2019-11-25,8309.5498,8372.8203,8309.5498,8371.9297,419677962,3500520000000
1454,2019-11-26,8374.2598,8398.04,8364.1201,8385.75,545584460,4572290000000
1455,2019-11-27,8407.2402,8445.6104,8399.6299,8444.71,333318395,2807970000000
1456,2019-11-29,8422.0195,8435.96,8402.1299,8403.6797,191742079,1613690000000
1457,2019-12-02,8409.8701,8409.8701,8274.6104,8309.2598,454396503,3794620000000
1458,2019-12-03,8201.6299,8258.4004,8167.3501,8254.7402,526919073,4331550000000
1459,2019-12-04,8291.8604,8316.46,8285.8799,8296.5303,440090168,3651730000000
1460,2019-12-05,8321.1904,8321.1904,8272.8301,8308.4004,409912092,3404690000000
1461,2019-12-06,8370.2305,8405.8496,8365.25,8397.3701,414265743,3473480000000
1462,2019-12-09,8388.75,8425.7695,8359.8701,8362.7402,364365925,3054950000000
1463,2019-12-10,8364.5498,8392.8896,8339.3701,8354.29,380259242,3180020000000
1464,2019-12-11,8371.6504,8408.0801,8361.3701,8402.6104,367753734,3083960000000
1465,2019-12-12,8391.9199,8493.1104,8380.0898,8466.8896,508037168,4284280000000
1466,2019-12-13,8461.4199,8517.5195,8441.8799,8487.71,465813086,3948760000000
1467,2019-12-16,8544.2598,8584.7803,8542.4199,8570.3301,549527927,4704210000000
1468,2019-12-17,8586.3301,8592.4502,8564.1504,8575.7002,486957321,4177930000000
1469,2019-12-18,8587.2002,8608.0996,8578.5596,8580.6201,420764558,3613790000000
1470,2019-12-19,8592.6797,8642.7402,8592.6797,8641.29,529332346,4561440000000
1471,2019-12-20,8666.5703,8687.6602,8656.4805,8678.4902,933375840,8094520000000
1472,2019-12-23,8703.0596,8710.9004,8690.1396,8696.0098,357757355,3112500000000
1473,2019-12-24,8705.2998,8708.2197,8684.1201,8699.5098,134388664,1169090000000
1474,2019-12-26,8717.9502,8778.3301,8716.0303,8778.3096,249130354,2179310000000
1475,2019-12-27,8805.8604,8811.0996,8749.8604,8770.9805,291044339,2556660000000
1476,2019-12-30,8766.3896,8768.29,8671.9199,8709.7305,299026557,2610230000000
1477,2019-12-31,8681.3301,8735.4297,8674.3799,8733.0703,291048733,2533890000000
1478,2020-01-02,8802.2197,8873.6299,8786.9004,8872.2197,525242471,4639860000000
1479,2020-01-03,8755.1699,8843.6504,8755.1699,8793.9004,494858539,4348310000000
1480,2020-01-06,8713.8896,8849.9805,8713.8896,8848.5195,384059362,3372640000000
1481,2020-01-07,8857.1396,8872.4697,8821.6797,8846.4502,451615041,3996540000000
1482,2020-01-08,8845.4502,8953.5498,8834.9404,8912.3701,468811591,4166130000000
1483,2020-01-09,8990.04,9004.5498,8938.5303,8989.6299,435301779,3909310000000
1484,2020-01-10,9021.8799,9024.8701,8951.8301,8966.6396,392482184,3528930000000
1485,2020-01-13,9007.9404,9071.5303,8991.3496,9070.6504,482951530,4363640000000
1486,2020-01-14,9068.0195,9080.1602,9020.9199,9033.4199,510665441,4621840000000
1487,2020-01-15,9039.3096,9078.8701,9008.9502,9035.6699,457978343,4140440000000
1488,2020-01-16,9088.0801,9126.0703,9066.3096,9125.0,488533184,4446320000000
1489,2020-01-17,9159.4805,9176.4697,9118.9805,9173.7305,588108846,5385410000000
1490,2020-01-21,9145.6396,9187.4199,9141.7803,9166.6299,576819581,5283880000000
1491,2020-01-22,9212.3496,9242.4805,9179.2695,9188.5801,544210572,5009820000000
1492,2020-01-23,9186.1396,9221.1299,9145.2305,9216.9805,554058879,5093110000000
1493,2020-01-24,9266.3496,9272.3701,9101.4404,9141.4697,697917720,6417640000000
1494,2020-01-27,8913.1602,9001.4404,8910.9697,8952.1797,621646504,5560280000000
1495,2020-01-28,9013.2305,9111.3203,8994.29,9090.9297,509148944,4609040000000
1496,2020-01-29,9141.5195,9153.0801,9067.29,9101.6104,621517809,5665680000000
1497,2020-01-30,9038.9199,9140.6904,9019.7197,9136.0898,659295341,5988940000000
1498,2020-01-31,9169.9102,9170.2197,8961.5898,8991.5098,687256422,6235690000000
1499,2020-02-03,9033.5195,9148.5,9031.0703,9126.2305,609935263,5541160000000
1500,2020-02-04,9256.9404,9352.96,9224.8604,9334.0596,659176004,6125200000000
1501,2020-02-05,9441.3398,9442.75,9311.8799,9367.4805,634586335,5959310000000
1502,2020-02-06,9395.6904,9448.7197,9357.8604,9445.9199,548480185,5162320000000
1503,2020-02-07,9397.7695,9453.2402,9376.9102,9401.0996,531346230,4998510000000
1504,2020-02-10,9373.2002,9517.7402,9373.2002,9516.8398,513217036,4847460000000
1505,2020-02-11,9567.8096,9600.0498,9493.6299,9517.8604,587052735,5603320000000
1506,2020-02-12,9569.8203,9615.9004,9552.0303,9613.2002,563104508,5398900000000
1507,2020-02-13,9540.6699,9636.4102,9532.7402,9595.7002,565118485,5411790000000
1508,2020-02-14,9613.8799,9634.75,9583.0801,9623.5801,482973621,4643220000000
1509,2020-02-18,9567.2803,9647.7197,9567.2803,9629.7998,433458461,4162510000000
1510,2020-02-19,9683.9404,9736.5703,9676.0703,9718.7305,399664944,3878280000000
1511,2020-02-20,9696.6602,9714.2305,9513.2305,9627.8301,461165892,4444710000000
1512,2020-02-21,9582.54,9594.0,9406.3799,9446.6904,495900028,4714720000000
1513,2020-02-24,9055.2998,9194.9102,9028.8701,9079.6299,675979780,6144440000000
1514,2020-02-25,9167.3301,9183.7803,8807.1104,8834.8701,732542033,6591610000000
1515,2020-02-26,8883.0098,9032.8799,8813.9199,8873.7598,664116469,5911230000000
1516,2020-02-27,8632.54,8786.6797,8430.5303,8436.6699,905987413,7765770000000
1517,2020-02-28,8133.8501,8490.4697,8133.8501,8461.8301,1341974340,11145100000000
1518,2020-03-02,8569.9102,8879.3896,8446.5,8877.9805,847928042,7371420000000
1519,2020-03-03,8892.6797,9000.46,8516.5801,8594.4902,893056404,7815180000000
1520,2020-03-04,8745.6396,8952.1104,8669.7598,8949.2803,626820048,5534320000000
1521,2020-03-05,8713.1904,8864.1904,8613.9102,8671.6602,649140762,5657740000000
1522,2020-03-06,8395.9502,8571.8799,8319.9004,8530.3398,780923869,6602330000000
1523,2020-03-09,7912.1401,8241.7695,7912.1401,7948.0298,1075550464,8608190000000
1524,2020-03-10,8213.9697,8376.4404,7942.1299,8372.2695,884963214,7279890000000
1525,2020-03-11,8166.2598,8224.7305,7900.9902,8006.1201,994681309,8031580000000
1526,2020-03-12,7452.7598,7808.3101,7255.6099,7263.6499,1112782137,8284750000000
1527,2020-03-13,7683.04,7998.5098,7301.8799,7995.2598,884918932,6853410000000
1528,2020-03-16,7502.2598,7563.4502,6993.6099,7020.3799,953708802,6933390000000
1529,2020-03-17,7198.5298,7550.1299,6959.1499,7473.9502,933949511,6813570000000
1530,2020-03-18,7023.8599,7336.8799,6837.5298,7175.1802,1066604588,7565810000000
1531,2020-03-19,7190.21,7514.1299,7037.4702,7288.52,917507592,6658890000000
1532,2020-03-20,7391.2202,7487.8301,6969.77,6994.29,961854387,6935720000000
1533,2020-03-23,6952.71,7145.29,6771.9102,7006.9199,1140455367,7948070000000
1534,2020-03-24,7348.9902,7555.9102,7304.3901,7553.8198,983120512,7315180000000
1535,2020-03-25,7543.96,7777.6099,7390.4102,7469.6201,939471968,7088690000000
1536,2020-03-26,7549.8301,7913.1099,7549.8301,7897.1299,766676132,5924470000000
1537,2020-03-27,7657.4399,7817.7402,7580.2202,7588.3701,711462021,5450470000000
1538,2020-03-30,7678.8301,7902.0898,7651.4302,7889.0098,794693656,6182990000000
1539,2020-03-31,7855.7402,8011.6001,7765.4502,7813.5,890660486,7001990000000
1540,2020-04-01,7582.7798,7701.6802,7423.9702,7486.29,828821025,6256500000000
1541,2020-04-02,7445.8799,7641.8599,7432.2798,7635.6602,641550814,4836600000000
1542,2020-04-03,7631.5698,7673.4902,7439.7798,7528.1099,750026803,5676380000000
1543,2020-04-06,7819.0601,8110.6602,7763.0898,8081.6602,941603417,7479740000000
1544,2020-04-07,8287.4805,8305.5898,8043.0698,8049.3101,897697686,7335410000000
1545,2020-04-08,8134.2998,8254.4102,8058.4102,8229.54,590080331,4820460000000
1546,2020-04-09,8284.3096,8334.2305,8167.9302,8238.5303,719765513,5942560000000
1547,2020-04-13,8209.6797,8338.1504,8158.5801,8332.7402,674761146,5573380000000
1548,2020-04-14,8489.2695,8708.5498,8470.7402,8692.1602,771578260,6628000000000
1549,2020-04-15,8548.4697,8666.2402,8500.5596,8591.96,769883020,6603140000000
1550,2020-04-16,8689.0898,8793.3496,8605.5098,8757.8301,816727591,7114880000000
1551,2020-04-17,8876.6602,8879.2402,8704.3799,8832.4102,876919192,7737210000000
1552,2020-04-20,8742.54,8855.1797,8725.3203,8726.5098,698434118,6119950000000
1553,2020-04-21,8639.7402,8663.0898,8359.8398,8403.0,779432212,6637970000000
1554,2020-04-22,8575.5703,8706.4404,8550.6104,8664.6299,670743050,5784700000000
1555,2020-04-23,8693.7305,8796.4902,8624.6299,8641.5,703637945,6113970000000
1556,2020-04-24,8666.5703,8791.3604,8599.9902,8786.5996,630775239,5494770000000
1557,2020-04-27,8865.5801,8887.6201,8803.8799,8837.6602,589556509,5216800000000
1558,2020-04-28,8913.2803,8918.3799,8668.6699,8677.5996,658586082,5791920000000
1559,2020-04-29,8871.04,9025.8203,8832.0,8982.7598,864238984,7715840000000
1560,2020-04-30,9005.2402,9023.0303,8920.4199,9000.5098,827690391,7438700000000
1561,2020-05-01,8791.8799,8887.5801,8688.5801,8718.1797,772357270,6774770000000
1562,2020-05-04,8683.9404,8840.3301,8665.4004,8834.1104,532866566,4665750000000
1563,2020-05-05,8922.3896,9031.0,8900.5703,8930.6201,514473024,4602550000000
1564,2020-05-06,8997.0195,9065.5801,8950.8896,8984.8604,492125422,4428930000000
1565,2020-05-07,9104.6699,9136.1797,9045.2305,9101.8799,511334442,4651600000000
1566,2020-05-08,9165.7002,9224.4902,9126.9697,9220.3496,490698559,4506760000000
1567,2020-05-11,9155.21,9346.2695,9155.21,9298.9199,609196733,5628310000000
1568,2020-05-12,9326.0596,9354.4502,9109.0898,9112.4502,591803270,5459690000000
1569,2020-05-13,9123.6904,9209.4902,8890.1602,9000.0801,699679222,6336190000000
1570,2020-05-14,8946.4502,9097.75,8860.7695,9094.4297,681062369,6129460000000
1571,2020-05-15,8976.29,9157.46,8958.0801,9152.6396,662129691,5999630000000
1572,2020-05-18,9281.3604,9367.54,9248.7803,9331.9297,753710135,7015080000000
1573,2020-05-19,9326.2803,9422.9004,9296.25,9298.54,701282026,6547160000000
1574,2020-05-20,9415.25,9498.2803,9412.8301,9485.0195,693414039,6554740000000
1575,2020-05-21,9487.6299,9515.0498,9361.8301,9377.9902,640893946,6047230000000
1576,2020-05-22,9363.6797,9421.9297,9325.0703,9413.9902,522018105,4897140000000
1577,2020-05-26,9570.5303,9570.5303,9379.9004,9389.9805,736206830,6977570000000
1578,2020-05-27,9366.6299,9445.0596,9182.4502,9442.0498,837468756,7837910000000
1579,2020-05-28,9404.8301,9568.8896,9391.8398,9416.71,679138665,6414850000000
1580,2020-05-29,9440.6396,9573.5498,9379.9297,9555.5195,888072036,8425500000000
1581,2020-06-01,9526.4297,9609.3799,9515.3398,9598.8896,534411308,5110310000000
1582,2020-06-02,9603.1797,9660.0801,9511.8799,9657.3096,601761446,5781790000000
1583,2020-06-03,9689.7197,9729.6904,9648.9297,9704.6904,661416526,6411280000000
1584,2020-06-04,9672.1699,9741.9697,9577.71,9629.6602,729210992,7040810000000
1585,2020-06-05,9673.0898,9846.6299,9659.4502,9824.3896,820909019,8004590000000
1586,2020-06-08,9805.6904,9904.5195,9753.8701,9901.5195,636360028,6262670000000
1587,2020-06-09,9861.1797,10006.9004,9859.0,9967.1699,618869151,6141390000000
1588,2020-06-10,10038.0,10155.2002,10022.4004,10094.2998,705780128,7112480000000
1589,2020-06-11,9907.5596,9978.1904,9586.25,9588.4805,863248496,8429730000000
1590,2020-06-12,9785.5801,9849.0098,9499.0898,9663.7695,744512574,7221300000000
1591,2020-06-15,9517.1396,9809.4102,9489.5801,9776.8896,652949721,6299830000000
1592,2020-06-16,9983.6504,10010.9004,9801.4502,9949.3701,656643785,6524640000000
1593,2020-06-17,9998.8604,10058.5996,9952.5,9982.4805,539063488,5389620000000
1594,2020-06-18,9972.3496,10018.5996,9942.1104,10012.0996,528375779,5276510000000
1595,2020-06-19,10104.5996,10121.7002,9937.8096,10008.5996,1001110348,10054300000000
1596,2020-06-22,10009.0,10134.5996,9989.4902,10130.2998,498932367,5022180000000
1597,2020-06-23,10192.4004,10306.9004,10172.0996,10209.7998,554291946,5665030000000
1598,2020-06-24,10183.7998,10232.4004,9943.2402,10002.7002,651775719,6576770000000
1599,2020-06-25,10003.5,10110.2998,9901.21,10101.7998,534174485,5357340000000
1600,2020-06-26,10087.0996,10094.0,9837.7402,9849.3604,867409416,8645510000000
1601,2020-06-29,9850.54,9965.0801,9742.8896,9961.1602,524911802,5186090000000
1602,2020-06-30,9970.21,10185.4004,9956.8301,10156.9004,611703318,6158220000000
1603,2020-07-01,10160.4004,10321.7998,10142.7998,10279.2002,514050919,5256710000000
1604,2020-07-02,10386.4004,10432.5,10328.7998,10341.9004,492948810,5113060000000
1605,2020-07-06,10487.7002,10625.0996,10485.7998,10604.0996,510879293,5390120000000
1606,2020-07-07,10595.9004,10704.9004,10516.5996,10524.0,478643862,5066610000000
1607,2020-07-08,10594.4004,10669.0996,10528.7998,10666.7002,469753494,4986320000000
1608,2020-07-09,10745.9004,10786.0,10575.0,10754.5996,592039513,6343930000000
1609,2020-07-10,10751.7998,10842.7998,10639.5,10836.2998,500168028,5385610000000
1610,2020-07-13,10951.5,11069.2998,10574.5996,10602.2002,663093397,7161010000000
1611,2020-07-14,10502.7998,10701.9004,10370.7998,10689.5,0,0
1612,2020-07-15,10752.0996,10780.4004,10571.0,10701.7002,0,0
1613,2020-07-16,10589.9004,10658.9004,10495.0996,10626.5,445642951,4720520000000
1614,2020-07-17,10651.5996,10680.7002,10558.7998,10645.2002,449084995,4775600000000
1615,2020-07-20,10673.0,10971.5,10621.9004,10952.0996,0,0
1616,2020-07-21,11015.5,11017.4004,10800.9004,10833.0996,0,0
1617,2020-07-22,10850.9004,10910.2002,10776.2002,10870.7998,0,0
1618,2020-07-23,10853.2002,10885.4004,10531.2002,10580.5996,683008742,7316800000000
